1,0
2,0
3,0.048387097
4,0.016129032
5,0.032258065
6,0.048387097
7,0.032258065
8,0.048387097
9,0.14516129
10,0.177419355
11,0.096774194
12,0.35483871
13,0
14,0
15,0
16,0
17,0
18,0
19,0
