1,0.0000
2,0.0000
3,0.0541
4,0.0270
5,0.0270
6,0.0541
7,0.0270
8,0.0811
9,0.1081
10,0.1622
11,0.1351
12,0.3243
13,0.0000
14,0.0000
15,0.0000
16,0.0000
17,0.0000
18,0.0000
19,0.0000
20,0.0000
21,0.0000
