1,0.109375
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,0
12,0
13,0.203125
14,0.046875
15,0.3125
16,0.046875
17,0.15625
18,0.015625
19,0.109375
